Array Design Name	Exiqon miRCURY LNA microRNA Array v.10.0 - hsa, mmu & rno, miRBase 12.0 annotation
Provider	Eleanor Williams (ewilliam@ebi.ac.uk);Exiqon A/S
Comment[ArrayExpressAccession]	A-MEXP-1469
Comment[Description]	Exiqon miRCURY LNA microRNA Array<br> Product number 208100_A  <br> miRBase 12.00 annotation<br> Contains human, mouse and rat sequences <br> 
Comment[SubmittedName]	Exiqon miRCURY LNA microRNA Array v.10.0 - hsa, mmu & rno, miRBase 12.0 annotation
Comment[Organism]	Homo sapiens
Printing Protocol	Arrays manufactured by Exiqon (http://www.exiqon.com) using LNA (a high affinity RNA analogue) technology.
Technology Type	unknown_technology_type
Surface Type	unknown_surface_type
Surface Type Term Accession Number	#unknown_surface_type
Surface Type Term Source REF	The MGED Ontology
Substrate Type	unknown_substrate_type
Term Source Name	The MGED Ontology	mirbase
Term Source File	http://mged.sourceforge.net/ontologies/MGEDontology.php	http://microrna.sanger.ac.uk/
Term Source Version	
Comment[AdditionalFile:txt]	A-MEXP-1469_comments.txt

[main]
Block Column	Block Row	Column	Row	Reporter Name	Reporter Database Entry[mirbase]	Reporter Group[role]	Control Type
1	8	2	11	42981		Control	control_biosequence
2	2	2	11	42982		Control	control_biosequence
2	4	2	11	42982		Control	control_biosequence
2	6	2	11	42982		Control	control_biosequence
2	8	2	11	42982		Control	control_biosequence
4	2	2	11	42983		Control	control_biosequence
4	4	2	11	42983		Control	control_biosequence
4	6	2	11	42983		Control	control_biosequence
4	8	2	11	42983		Control	control_biosequence
3	2	2	11	42984		Control	control_biosequence
3	4	2	11	42984		Control	control_biosequence
3	6	2	11	42984		Control	control_biosequence
3	8	2	11	42984		Control	control_biosequence
1	2	6	11	42985		Control	control_biosequence
1	4	6	11	42985		Control	control_biosequence
1	6	6	11	42985		Control	control_biosequence
1	8	6	11	42985		Control	control_biosequence
2	2	6	11	42986		Control	control_biosequence
2	4	6	11	42986		Control	control_biosequence
2	6	6	11	42986		Control	control_biosequence
2	8	6	11	42986		Control	control_biosequence
3	2	6	11	42987		Control	control_biosequence
3	4	6	11	42987		Control	control_biosequence
3	6	6	11	42987		Control	control_biosequence
3	8	6	11	42987		Control	control_biosequence
4	2	6	11	42988		Control	control_biosequence
4	4	6	11	42988		Control	control_biosequence
4	6	6	11	42988		Control	control_biosequence
4	8	6	11	42988		Control	control_biosequence
3	2	10	11	42989		Control	control_biosequence
3	4	10	11	42989		Control	control_biosequence
3	6	10	11	42989		Control	control_biosequence
3	8	10	11	42989		Control	control_biosequence
4	2	10	11	42990		Control	control_biosequence
4	4	10	11	42990		Control	control_biosequence
4	6	10	11	42990		Control	control_biosequence
4	8	10	11	42990		Control	control_biosequence
4	2	10	7	42991		Control	control_biosequence
4	4	10	7	42991		Control	control_biosequence
4	6	10	7	42991		Control	control_biosequence
4	8	10	7	42991		Control	control_biosequence
2	2	10	7	42993		Control	control_biosequence
2	4	10	7	42993		Control	control_biosequence
2	6	10	7	42993		Control	control_biosequence
2	8	10	7	42993		Control	control_biosequence
3	2	6	8	42996		Control	control_biosequence
3	4	6	8	42996		Control	control_biosequence
3	6	6	8	42996		Control	control_biosequence
3	8	6	8	42996		Control	control_biosequence
1	2	6	8	42998		Control	control_biosequence
1	4	6	8	42998		Control	control_biosequence
1	6	6	8	42998		Control	control_biosequence
1	8	6	8	42998		Control	control_biosequence
3	2	3	9	43000		Control	control_biosequence
3	4	3	9	43000		Control	control_biosequence
3	6	3	9	43000		Control	control_biosequence
3	8	3	9	43000		Control	control_biosequence
2	2	3	9	43001		Control	control_biosequence
2	4	3	9	43001		Control	control_biosequence
2	6	3	9	43001		Control	control_biosequence
2	8	3	9	43001		Control	control_biosequence
1	2	3	9	43002		Control	control_biosequence
1	4	3	9	43002		Control	control_biosequence
1	6	3	9	43002		Control	control_biosequence
1	8	3	9	43002		Control	control_biosequence
3	2	16	9	43004		Control	control_biosequence
3	4	16	9	43004		Control	control_biosequence
3	6	16	9	43004		Control	control_biosequence
3	8	16	9	43004		Control	control_biosequence
1	2	16	9	43006		Control	control_biosequence
1	4	16	9	43006		Control	control_biosequence
1	6	16	9	43006		Control	control_biosequence
1	8	16	9	43006		Control	control_biosequence
3	1	11	7	43007		Control	control_biosequence
3	3	11	7	43007		Control	control_biosequence
3	5	11	7	43007		Control	control_biosequence
3	7	11	7	43007		Control	control_biosequence
2	1	11	7	43008		Control	control_biosequence
2	3	11	7	43008		Control	control_biosequence
2	5	11	7	43008		Control	control_biosequence
2	7	11	7	43008		Control	control_biosequence
1	1	11	7	43009		Control	control_biosequence
1	3	11	7	43009		Control	control_biosequence
1	5	11	7	43009		Control	control_biosequence
1	7	11	7	43009		Control	control_biosequence
3	1	7	8	43010		Control	control_biosequence
3	3	7	8	43010		Control	control_biosequence
3	5	7	8	43010		Control	control_biosequence
3	7	7	8	43010		Control	control_biosequence
2	1	7	8	43011		Control	control_biosequence
2	3	7	8	43011		Control	control_biosequence
2	5	7	8	43011		Control	control_biosequence
2	7	7	8	43011		Control	control_biosequence
1	1	7	8	43012		Control	control_biosequence
1	3	7	8	43012		Control	control_biosequence
1	5	7	8	43012		Control	control_biosequence
1	7	7	8	43012		Control	control_biosequence
4	1	4	9	43013		Control	control_biosequence
4	3	4	9	43013		Control	control_biosequence
4	5	4	9	43013		Control	control_biosequence
4	7	4	9	43013		Control	control_biosequence
2	1	4	9	43014		Control	control_biosequence
2	3	4	9	43014		Control	control_biosequence
2	5	4	9	43014		Control	control_biosequence
2	7	4	9	43014		Control	control_biosequence
1	1	4	9	43017		Control	control_biosequence
1	3	4	9	43017		Control	control_biosequence
1	5	4	9	43017		Control	control_biosequence
1	7	4	9	43017		Control	control_biosequence
3	1	1	10	43018		Control	control_biosequence
3	3	1	10	43018		Control	control_biosequence
3	5	1	10	43018		Control	control_biosequence
3	7	1	10	43018		Control	control_biosequence
4	1	1	10	43020		Control	control_biosequence
4	3	1	10	43020		Control	control_biosequence
4	5	1	10	43020		Control	control_biosequence
4	7	1	10	43020		Control	control_biosequence
1	1	3	3	14261		Control	control_spike_calibration
2	1	3	3	14261		Control	control_spike_calibration
3	1	3	3	14261		Control	control_spike_calibration
4	1	3	3	14261		Control	control_spike_calibration
1	2	3	3	14261		Control	control_spike_calibration
2	2	3	3	14261		Control	control_spike_calibration
3	2	3	3	14261		Control	control_spike_calibration
4	2	3	3	14261		Control	control_spike_calibration
1	3	3	3	14261		Control	control_spike_calibration
2	3	3	3	14261		Control	control_spike_calibration
3	3	3	3	14261		Control	control_spike_calibration
4	3	3	3	14261		Control	control_spike_calibration
1	4	3	3	14261		Control	control_spike_calibration
2	4	3	3	14261		Control	control_spike_calibration
3	4	3	3	14261		Control	control_spike_calibration
4	4	3	3	14261		Control	control_spike_calibration
1	5	3	3	14261		Control	control_spike_calibration
2	5	3	3	14261		Control	control_spike_calibration
3	5	3	3	14261		Control	control_spike_calibration
4	5	3	3	14261		Control	control_spike_calibration
1	6	3	3	14261		Control	control_spike_calibration
2	6	3	3	14261		Control	control_spike_calibration
3	6	3	3	14261		Control	control_spike_calibration
4	6	3	3	14261		Control	control_spike_calibration
1	7	3	3	14261		Control	control_spike_calibration
2	7	3	3	14261		Control	control_spike_calibration
3	7	3	3	14261		Control	control_spike_calibration
4	7	3	3	14261		Control	control_spike_calibration
1	8	3	3	14261		Control	control_spike_calibration
2	8	3	3	14261		Control	control_spike_calibration
3	8	3	3	14261		Control	control_spike_calibration
4	8	3	3	14261		Control	control_spike_calibration
1	1	5	5	14263		Control	control_spike_calibration
2	1	5	5	14263		Control	control_spike_calibration
3	1	5	5	14263		Control	control_spike_calibration
4	1	5	5	14263		Control	control_spike_calibration
1	2	5	5	14263		Control	control_spike_calibration
2	2	5	5	14263		Control	control_spike_calibration
3	2	5	5	14263		Control	control_spike_calibration
4	2	5	5	14263		Control	control_spike_calibration
1	3	5	5	14263		Control	control_spike_calibration
2	3	5	5	14263		Control	control_spike_calibration
3	3	5	5	14263		Control	control_spike_calibration
4	3	5	5	14263		Control	control_spike_calibration
1	4	5	5	14263		Control	control_spike_calibration
2	4	5	5	14263		Control	control_spike_calibration
3	4	5	5	14263		Control	control_spike_calibration
4	4	5	5	14263		Control	control_spike_calibration
1	5	5	5	14263		Control	control_spike_calibration
2	5	5	5	14263		Control	control_spike_calibration
3	5	5	5	14263		Control	control_spike_calibration
4	5	5	5	14263		Control	control_spike_calibration
1	6	5	5	14263		Control	control_spike_calibration
2	6	5	5	14263		Control	control_spike_calibration
3	6	5	5	14263		Control	control_spike_calibration
4	6	5	5	14263		Control	control_spike_calibration
1	7	5	5	14263		Control	control_spike_calibration
2	7	5	5	14263		Control	control_spike_calibration
3	7	5	5	14263		Control	control_spike_calibration
4	7	5	5	14263		Control	control_spike_calibration
1	8	5	5	14263		Control	control_spike_calibration
2	8	5	5	14263		Control	control_spike_calibration
3	8	5	5	14263		Control	control_spike_calibration
4	8	5	5	14263		Control	control_spike_calibration
1	1	6	6	14264		Control	control_spike_calibration
2	1	6	6	14264		Control	control_spike_calibration
3	1	6	6	14264		Control	control_spike_calibration
4	1	6	6	14264		Control	control_spike_calibration
1	2	6	6	14264		Control	control_spike_calibration
2	2	6	6	14264		Control	control_spike_calibration
3	2	6	6	14264		Control	control_spike_calibration
1	3	6	6	14264		Control	control_spike_calibration
2	3	6	6	14264		Control	control_spike_calibration
3	3	6	6	14264		Control	control_spike_calibration
4	3	6	6	14264		Control	control_spike_calibration
1	4	6	6	14264		Control	control_spike_calibration
2	4	6	6	14264		Control	control_spike_calibration
3	4	6	6	14264		Control	control_spike_calibration
1	5	6	6	14264		Control	control_spike_calibration
2	5	6	6	14264		Control	control_spike_calibration
3	5	6	6	14264		Control	control_spike_calibration
4	5	6	6	14264		Control	control_spike_calibration
1	6	6	6	14264		Control	control_spike_calibration
2	6	6	6	14264		Control	control_spike_calibration
3	6	6	6	14264		Control	control_spike_calibration
1	7	6	6	14264		Control	control_spike_calibration
2	7	6	6	14264		Control	control_spike_calibration
3	7	6	6	14264		Control	control_spike_calibration
4	7	6	6	14264		Control	control_spike_calibration
1	8	6	6	14264		Control	control_spike_calibration
2	8	6	6	14264		Control	control_spike_calibration
3	8	6	6	14264		Control	control_spike_calibration
1	1	8	8	10904		Control	control_spike_calibration
2	1	8	8	10904		Control	control_spike_calibration
3	1	8	8	10904		Control	control_spike_calibration
4	1	8	8	10904		Control	control_spike_calibration
1	2	8	8	10904		Control	control_spike_calibration
2	2	8	8	10904		Control	control_spike_calibration
3	2	8	8	10904		Control	control_spike_calibration
4	2	8	8	10904		Control	control_spike_calibration
1	3	8	8	10904		Control	control_spike_calibration
2	3	8	8	10904		Control	control_spike_calibration
3	3	8	8	10904		Control	control_spike_calibration
4	3	8	8	10904		Control	control_spike_calibration
1	4	8	8	10904		Control	control_spike_calibration
2	4	8	8	10904		Control	control_spike_calibration
3	4	8	8	10904		Control	control_spike_calibration
4	4	8	8	10904		Control	control_spike_calibration
1	5	8	8	10904		Control	control_spike_calibration
2	5	8	8	10904		Control	control_spike_calibration
3	5	8	8	10904		Control	control_spike_calibration
4	5	8	8	10904		Control	control_spike_calibration
1	6	8	8	10904		Control	control_spike_calibration
2	6	8	8	10904		Control	control_spike_calibration
3	6	8	8	10904		Control	control_spike_calibration
4	6	8	8	10904		Control	control_spike_calibration
1	7	8	8	10904		Control	control_spike_calibration
2	7	8	8	10904		Control	control_spike_calibration
3	7	8	8	10904		Control	control_spike_calibration
4	7	8	8	10904		Control	control_spike_calibration
1	8	8	8	10904		Control	control_spike_calibration
2	8	8	8	10904		Control	control_spike_calibration
3	8	8	8	10904		Control	control_spike_calibration
4	8	8	8	10904		Control	control_spike_calibration
1	1	10	10	10906		Control	control_spike_calibration
2	1	10	10	10906		Control	control_spike_calibration
3	1	10	10	10906		Control	control_spike_calibration
4	1	10	10	10906		Control	control_spike_calibration
1	2	10	10	10906		Control	control_spike_calibration
2	2	10	10	10906		Control	control_spike_calibration
3	2	10	10	10906		Control	control_spike_calibration
4	2	10	10	10906		Control	control_spike_calibration
1	3	10	10	10906		Control	control_spike_calibration
2	3	10	10	10906		Control	control_spike_calibration
3	3	10	10	10906		Control	control_spike_calibration
4	3	10	10	10906		Control	control_spike_calibration
1	4	10	10	10906		Control	control_spike_calibration
2	4	10	10	10906		Control	control_spike_calibration
3	4	10	10	10906		Control	control_spike_calibration
4	4	10	10	10906		Control	control_spike_calibration
1	5	10	10	10906		Control	control_spike_calibration
2	5	10	10	10906		Control	control_spike_calibration
3	5	10	10	10906		Control	control_spike_calibration
4	5	10	10	10906		Control	control_spike_calibration
1	6	10	10	10906		Control	control_spike_calibration
2	6	10	10	10906		Control	control_spike_calibration
3	6	10	10	10906		Control	control_spike_calibration
4	6	10	10	10906		Control	control_spike_calibration
1	7	10	10	10906		Control	control_spike_calibration
2	7	10	10	10906		Control	control_spike_calibration
3	7	10	10	10906		Control	control_spike_calibration
4	7	10	10	10906		Control	control_spike_calibration
1	8	10	10	10906		Control	control_spike_calibration
2	8	10	10	10906		Control	control_spike_calibration
3	8	10	10	10906		Control	control_spike_calibration
4	8	10	10	10906		Control	control_spike_calibration
1	1	4	4	14262		Control	control_spike_calibration
2	1	4	4	14262		Control	control_spike_calibration
3	1	4	4	14262		Control	control_spike_calibration
4	1	4	4	14262		Control	control_spike_calibration
1	2	4	4	14262		Control	control_spike_calibration
3	2	4	4	14262		Control	control_spike_calibration
4	2	4	4	14262		Control	control_spike_calibration
1	3	4	4	14262		Control	control_spike_calibration
2	3	4	4	14262		Control	control_spike_calibration
3	3	4	4	14262		Control	control_spike_calibration
4	3	4	4	14262		Control	control_spike_calibration
1	4	4	4	14262		Control	control_spike_calibration
3	4	4	4	14262		Control	control_spike_calibration
4	4	4	4	14262		Control	control_spike_calibration
1	5	4	4	14262		Control	control_spike_calibration
2	5	4	4	14262		Control	control_spike_calibration
3	5	4	4	14262		Control	control_spike_calibration
4	5	4	4	14262		Control	control_spike_calibration
1	6	4	4	14262		Control	control_spike_calibration
3	6	4	4	14262		Control	control_spike_calibration
4	6	4	4	14262		Control	control_spike_calibration
1	7	4	4	14262		Control	control_spike_calibration
2	7	4	4	14262		Control	control_spike_calibration
3	7	4	4	14262		Control	control_spike_calibration
4	7	4	4	14262		Control	control_spike_calibration
1	8	4	4	14262		Control	control_spike_calibration
3	8	4	4	14262		Control	control_spike_calibration
4	8	4	4	14262		Control	control_spike_calibration
1	1	9	9	10905		Control	control_spike_calibration
2	1	9	9	10905		Control	control_spike_calibration
3	1	9	9	10905		Control	control_spike_calibration
4	1	9	9	10905		Control	control_spike_calibration
1	2	9	9	10905		Control	control_spike_calibration
2	2	9	9	10905		Control	control_spike_calibration
3	2	9	9	10905		Control	control_spike_calibration
4	2	9	9	10905		Control	control_spike_calibration
1	3	9	9	10905		Control	control_spike_calibration
2	3	9	9	10905		Control	control_spike_calibration
3	3	9	9	10905		Control	control_spike_calibration
4	3	9	9	10905		Control	control_spike_calibration
1	4	9	9	10905		Control	control_spike_calibration
2	4	9	9	10905		Control	control_spike_calibration
3	4	9	9	10905		Control	control_spike_calibration
4	4	9	9	10905		Control	control_spike_calibration
1	5	9	9	10905		Control	control_spike_calibration
2	5	9	9	10905		Control	control_spike_calibration
3	5	9	9	10905		Control	control_spike_calibration
4	5	9	9	10905		Control	control_spike_calibration
1	6	9	9	10905		Control	control_spike_calibration
2	6	9	9	10905		Control	control_spike_calibration
3	6	9	9	10905		Control	control_spike_calibration
4	6	9	9	10905		Control	control_spike_calibration
1	7	9	9	10905		Control	control_spike_calibration
2	7	9	9	10905		Control	control_spike_calibration
3	7	9	9	10905		Control	control_spike_calibration
4	7	9	9	10905		Control	control_spike_calibration
1	8	9	9	10905		Control	control_spike_calibration
2	8	9	9	10905		Control	control_spike_calibration
3	8	9	9	10905		Control	control_spike_calibration
4	8	9	9	10905		Control	control_spike_calibration
1	1	11	11	10907		Control	control_spike_calibration
2	1	11	11	10907		Control	control_spike_calibration
3	1	11	11	10907		Control	control_spike_calibration
4	1	11	11	10907		Control	control_spike_calibration
1	2	11	11	10907		Control	control_spike_calibration
2	2	11	11	10907		Control	control_spike_calibration
3	2	11	11	10907		Control	control_spike_calibration
4	2	11	11	10907		Control	control_spike_calibration
1	3	11	11	10907		Control	control_spike_calibration
2	3	11	11	10907		Control	control_spike_calibration
3	3	11	11	10907		Control	control_spike_calibration
4	3	11	11	10907		Control	control_spike_calibration
1	4	11	11	10907		Control	control_spike_calibration
2	4	11	11	10907		Control	control_spike_calibration
3	4	11	11	10907		Control	control_spike_calibration
4	4	11	11	10907		Control	control_spike_calibration
1	5	11	11	10907		Control	control_spike_calibration
2	5	11	11	10907		Control	control_spike_calibration
3	5	11	11	10907		Control	control_spike_calibration
4	5	11	11	10907		Control	control_spike_calibration
1	6	11	11	10907		Control	control_spike_calibration
2	6	11	11	10907		Control	control_spike_calibration
3	6	11	11	10907		Control	control_spike_calibration
4	6	11	11	10907		Control	control_spike_calibration
1	7	11	11	10907		Control	control_spike_calibration
2	7	11	11	10907		Control	control_spike_calibration
3	7	11	11	10907		Control	control_spike_calibration
4	7	11	11	10907		Control	control_spike_calibration
1	8	11	11	10907		Control	control_spike_calibration
2	8	11	11	10907		Control	control_spike_calibration
3	8	11	11	10907		Control	control_spike_calibration
4	8	11	11	10907		Control	control_spike_calibration
1	1	2	2	14257		Control	control_spike_calibration
2	1	2	2	14257		Control	control_spike_calibration
3	1	2	2	14257		Control	control_spike_calibration
4	1	2	2	14257		Control	control_spike_calibration
1	2	2	2	14257		Control	control_spike_calibration
2	2	2	2	14257		Control	control_spike_calibration
3	2	2	2	14257		Control	control_spike_calibration
4	2	2	2	14257		Control	control_spike_calibration
1	3	2	2	14257		Control	control_spike_calibration
2	3	2	2	14257		Control	control_spike_calibration
3	3	2	2	14257		Control	control_spike_calibration
4	3	2	2	14257		Control	control_spike_calibration
1	4	2	2	14257		Control	control_spike_calibration
2	4	2	2	14257		Control	control_spike_calibration
3	4	2	2	14257		Control	control_spike_calibration
4	4	2	2	14257		Control	control_spike_calibration
1	5	2	2	14257		Control	control_spike_calibration
2	5	2	2	14257		Control	control_spike_calibration
3	5	2	2	14257		Control	control_spike_calibration
4	5	2	2	14257		Control	control_spike_calibration
